,id,day,screen,call,social,sms,builtin,utilities,arousal,finance,unknown,valence,office,activity,game,entertainment,weather,communication,travel,other,mood
1022,AS14.19,2014-03-28,2731.158999204635,8.0,26.28,1.0,851.3709999999998,,-0.6,,4.047000000000001,1.2,,0.1488722650214678,,562.8489999999999,,1221.546,,63.667,6.6
1023,AS14.19,2014-03-29,1752.946999788284,10.0,,2.0,608.323,,0.2,,,1.2,,0.1379542600292001,,85.27600000000001,,962.6,,95.584,7.4
1024,AS14.19,2014-03-30,1024.7169997692104,5.0,,,2877.917999999999,,-0.4,,,0.8,,0.0645236703682057,,,,690.436,,50.268,7.0
1025,AS14.19,2014-03-31,6191.571999549862,6.0,,1.0,857.5339999999994,,-0.4,,,1.0,,0.1301209995492449,,,,5208.941,238.217,44.667,7.2
1026,AS14.19,2014-04-01,3570.4710009098044,1.0,,,591.501,,0.0,,8.822,0.2,,0.1334668292940002,,,,4749.214999999999,,49.427,6.4
1027,AS14.19,2014-04-02,1855.2750003337856,3.0,47.717,,585.067,,-0.2,,,1.0,,0.0771635548510741,,,,1181.837,,41.193,7.6
1028,AS14.19,2014-04-03,3131.023000478744,2.0,,,654.474,,0.0,,,0.6,,0.0730771475256769,,,,2433.1160000000004,,42.374,6.6
1029,AS14.19,2014-04-04,3949.334000825882,11.0,219.406,,1470.515,,-0.2,,,0.4,,0.1570211539710371,,,,2113.677,,195.699,7.0
1030,AS14.19,2014-04-05,2214.124000787735,11.0,53.37,,643.2819999999999,,-0.6,,,1.2,,0.1359557660000489,360.982,,,1089.559,,65.382,8.0
1031,AS14.19,2014-04-06,2472.241999864578,8.0,,1.0,764.0849999999997,,-1.25,,,1.0,,0.0942241064341778,,,,1658.2150000000008,,49.277,7.25
1032,AS14.19,2014-04-07,3835.042002439499,11.0,214.58,,1506.1899999999998,,-1.0,,,0.6,,0.1834349291307364,,,,2995.572,,63.583,6.6
1033,AS14.19,2014-04-08,2903.4530005455003,8.0,,2.0,994.5279999999996,53.342,-0.4,,,1.0,,0.0890627978565847,,,,1925.0710000000004,,39.395,6.8
1034,AS14.19,2014-04-09,3051.9820015430446,8.0,,1.0,522.5149999999999,,-0.4,,,0.8,,0.1175651288958906,,,,2467.106,,60.629,7.2
1035,AS14.19,2014-04-10,1047.3950006961825,4.0,67.61399999999999,,3206.806,,-0.5,,,0.75,,0.072801211001642,,,,431.114,,32.281,6.75
1036,AS14.19,2014-04-11,2774.8020012378697,6.0,61.462,,1001.966,,-0.6,,,1.0,,0.1110938994618982,,,,1665.2379999999994,,42.442,6.8
1037,AS14.19,2014-04-12,1843.591999769212,6.0,389.025,,728.336,,0.2,,,0.8,,0.0660549734120505,,,,978.22,,45.462,7.2
1038,AS14.19,2014-04-13,1506.4069986343384,6.0,226.876,,336.936,,-0.6,,,1.0,,0.1136744943626744,,,,879.515,,61.584,7.2
1039,AS14.19,2014-04-14,5001.964999198914,15.0,208.525,,2974.4809999999998,,0.4,,42.282,0.8,,0.1459290211851194,,,,3767.26,,68.638,7.0
1040,AS14.19,2014-04-15,4282.645000696184,4.0,19.202,,735.2719999999999,,-1.0,,12.671,1.0,,0.130765639589169,,,,3403.352000000001,,113.346,6.4
1041,AS14.19,2014-04-16,1871.9100003242488,4.0,354.729,1.0,218.15699999999995,,-0.6,,,1.0,,0.0772135416666666,,,,7165.154,,57.332,6.8
1042,AS14.19,2014-04-17,4765.971998453143,1.0,97.947,,167.76599999999996,,-0.8,,,1.0,,0.1014676704014939,,,,5377.631000000002,,47.52,6.8
1043,AS14.19,2014-04-18,3308.5030000209813,3.0,,1.0,148.654,,-1.0,,,1.0,,0.0649305555555555,229.132,,,3381.7379999999994,,43.347,6.8
1044,AS14.19,2014-04-19,1113.872999668121,6.0,323.90400000000005,,285.44499999999994,,-0.4,,8.679,0.8,,0.1103173591380418,,,,762.97,,56.542,6.8
1045,AS14.19,2014-04-20,1732.9319996833806,4.0,76.214,,917.671,,0.2,,,1.2,,0.1019570063115676,,,,697.55,,41.69800000000001,7.6
1046,AS14.19,2014-04-21,1736.3480000495902,6.0,30073.421,,471.078,,-0.2,,,1.0,,0.1334698428094272,,,,1139.5699999999997,,47.591,6.4
1047,AS14.19,2014-04-22,4882.677999734879,7.0,25.469,,619.4410000000003,,0.6,,,1.2,,0.1370108395809217,,,,4304.149000000001,,50.736,6.8
1048,AS14.19,2014-04-23,3101.1779999732985,4.0,193.167,1.0,357.81699999999995,,-1.0,,,1.0,,0.1106468267952027,,,,3800.127,,56.45,6.0
1049,AS14.19,2014-04-24,2965.602000713348,5.0,,,382.323,,-0.6,,,0.8,,0.1056023849974434,,,,2393.101000000001,,188.1,6.6
1050,AS14.19,2014-04-25,2672.4249987602234,6.0,258.757,,951.599,3.653,-0.75,,,0.75,,0.0767751114951885,,546.49,,2386.683000000001,,43.169,7.25
1051,AS14.19,2014-04-26,1374.8749997615814,6.0,,1.0,2705.3540000000007,,1.0,,,1.5,,0.2491027157989633,,,,457.988,,107.936,7.75
1052,AS14.19,2014-04-27,3028.6259999275208,4.0,396.19,,593.8269999999995,,-1.5,,,0.8333333333333334,,0.0448666423090975,,,,2522.3910000000005,259.458,85.994,6.333333333333333
1053,AS14.19,2014-04-28,2972.2049987316127,4.0,599.376,,475.8579999999999,,0.0,,,0.6,,0.1037799902569723,,,,4132.418000000001,62.108,56.395,6.4
1054,AS14.19,2014-04-29,2259.0499985218044,6.0,173.30599999999998,,1142.1530000000002,,0.4,,,0.6,,0.0256824324903605,,,,1719.707,,46.359,7.2
1055,AS14.19,2014-04-30,3133.3029992580414,12.0,370.99,,852.516,,0.4,,,0.8,,0.0445467010730297,,5.125,,1851.818,,51.309000000000005,7.0
1056,AS14.19,2014-05-01,3142.9849994182605,2.0,334.998,,545.44,,-0.2,,3.029,0.8,,0.1262649186297347,,,,2211.814999999999,,47.416,6.8
1057,AS14.19,2014-05-02,1432.8610005378723,9.0,,,943.426,,0.4,,3.037,1.2,,0.1923052479362559,,,,975.3969999999998,,75.693,7.8
1058,AS14.19,2014-05-03,3198.1800010204324,13.0,9.076,2.0,758.2189999999999,,0.4,,,1.0,,0.1901187625754255,,,,2356.546,,73.473,7.4
1059,AS14.19,2014-05-04,2679.4870002269745,,478.49099999999993,,3808.056,,-0.4,,,0.8,,0.0694499949875841,,,,3483.9769999999994,,63.501,6.6
1060,AS14.19,2014-05-05,6.10800004005432,,,,,,0.25,,,1.0,,0.0,,,,6.098,,,7.0
1081,AS14.20,2014-03-21,30.0939998626709,,,,30.088,,0.25,,,0.25,,,,,,,,,7.0
1082,AS14.20,2014-03-22,1565.3150002956393,,3.013,,29.871,,1.0,,1071.0950000000005,0.5,,0.007716049382716,,,,402.935,,58.238,7.5
1083,AS14.20,2014-03-23,691.3710000514974,,,1.0,46.412000000000006,,0.8,,22.147,0.8,,0.0432098765432098,,48.255,,657.611,,65.79200000000002,7.6
1084,AS14.20,2014-03-24,2392.9479994773897,,228.282,1.0,115.908,,-0.2,,954.654,0.4,,0.0333333333333333,445.804,162.989,,766.497,,14.054,6.8
1085,AS14.20,2014-03-25,2657.9410002231607,,523.087,,872.518,88.62899999999999,-0.75,,222.015,-0.5,,0.0789351851851852,347.386,261.954,,242.466,,130.525,6.0
1086,AS14.20,2014-03-26,748.3169999122623,,347.365,,256.87800000000004,,0.4,,,0.4,,0.0257621567145376,,370.681,,80.782,,72.931,6.8
1087,AS14.20,2014-03-27,1263.7210004329684,,250.67600000000004,,228.71,,0.25,,,0.75,,0.057,624.721,44.37200000000001,,115.054,,,7.0
1088,AS14.20,2014-03-28,460.5519998073581,,,,408.747,,0.5,,,0.0,,0.0238095238095238,,,,133.34900000000002,,8.027,6.25
1089,AS14.20,2014-03-29,760.8439998626707,4.0,,,122.243,,1.0,,,1.0,,0.1381391585760517,494.903,,,21.13,,122.48200000000004,7.4
1090,AS14.20,2014-03-30,834.6750004291538,,327.46199999999993,2.0,22.232000000000003,,1.0,,821.1010000000001,1.0,,0.3802083333333333,,,,444.131,,,7.5
1091,AS14.20,2014-03-31,20.71399974822997,1.0,,3.0,,,0.8,,,0.8,,0.0125,,,,20.709,,,7.0
1092,AS14.20,2014-04-01,29.6319999694824,,,4.0,38.34,,0.0,,,0.0,,0.0,953.245,,,,,,6.25
1093,AS14.20,2014-04-02,2276.728000640871,,789.297,,510.743,,0.0,,,0.25,,0.0671296296296296,,148.78199999999998,,715.668,93.434,18.118,6.5
1094,AS14.20,2014-04-03,54.6529998779297,1.0,,,43.258,,0.3333333333333333,,,0.3333333333333333,,0.0550229741019215,,,,,,11.387,6.666666666666667
1095,AS14.20,2014-04-04,2065.8469989299774,,364.033,,275.82900000000006,,0.75,75.399,,0.5,,0.0157407407407407,546.803,,,761.8199999999999,,41.504,7.0
1096,AS14.20,2014-04-05,807.5760002136229,2.0,,,108.754,,0.4,,,0.8,,0.0905602359962825,422.587,27.475,,94.521,,153.896,7.0
1097,AS14.20,2014-04-06,3924.269999504089,3.0,437.39,1.0,231.018,,0.6,,,0.8,,0.0602271408224647,418.192,14.083,,852.7770000000002,,,7.0
1098,AS14.20,2014-04-07,290.2020001411439,,574.76,1.0,73.93499999999999,,0.6,,,1.0,,0.0290117079889807,530.69,77.365,,882.9119999999998,,,6.8
1099,AS14.20,2014-04-08,601.9649999141694,,4.024,2.0,66.22399999999999,,0.5,,,0.75,,0.0033670033670033,531.717,,,,,,7.25
1100,AS14.20,2014-04-09,1532.6959998607635,,1007.613,4.0,241.883,,0.25,,,1.0,,0.069361289395536,,248.85100000000003,,263.23,,44.223,7.75
1101,AS14.20,2014-04-10,1213.4069998264322,,330.51300000000003,1.0,86.77099999999999,,0.5,,,0.5,,0.0218364197530864,,123.988,,661.899,,10.035,7.0
1102,AS14.20,2014-04-11,169.1849999427795,2.0,,,55.40200000000001,,0.5,,,0.75,,0.0550925925925925,,,,72.345,,41.273,7.5
1103,AS14.20,2014-04-12,3952.1050000190753,6.0,105.212,1.0,326.6459999999999,,0.0,49.692,,0.6,,0.0459805591031644,404.376,,,2408.115,,81.62899999999998,6.8
1104,AS14.20,2014-04-13,5.01699995994568,,,,12.451,,0.0,,,0.6,,0.0,569.675,,,,,,6.8
1105,AS14.20,2014-04-14,,,,2.0,,,0.0,,,0.2,,0.005,,,,,,,6.8
1106,AS14.20,2014-04-15,699.7319998741151,,135.54100000000005,,104.234,,0.0,,,0.6,,0.1069444444444444,,24.137,,421.3820000000001,,14.144,6.8
1107,AS14.20,2014-04-16,11.29800009727478,,,1.0,,,0.4,,,0.6,,0.0046296296296296,,,,,,11.276,7.2
1108,AS14.20,2014-04-17,1704.4969999790194,,319.817,1.0,306.671,,-0.4,,39.18,0.4,,0.0145800106326422,496.895,65.554,,476.179,,,6.4
1109,AS14.20,2014-04-18,93.54699969291684,,14.633,,78.833,,0.0,,,0.5,,0.0064300411522633,,,,,,,6.75
1110,AS14.20,2014-04-19,2848.953001022339,,35.379,,73.705,,0.0,,3.01,1.0,,0.0362707535121329,196.45,,,2344.307,,,7.5
1111,AS14.20,2014-04-20,758.62700009346,1.0,13.352999999999998,,308.396,,-0.4,,,0.6,,0.17375,,,,282.616,,185.428,7.6
1112,AS14.20,2014-04-21,719.6380009651184,,1074.2610000000002,1.0,168.567,,0.2,,,0.8,,0.060422502334267,,14.783,,341.427,,14.048,7.4
1113,AS14.20,2014-04-22,,,,6.0,,,0.0,,,0.0,,,,,,,,,6.4
1114,AS14.20,2014-04-23,317.956999540329,,83.15,1.0,8.155999999999999,,-0.3333333333333333,,,0.3333333333333333,,0.0541666666666667,,12.065,,202.35800000000003,,12.05,7.0
1115,AS14.20,2014-04-24,1478.5470013618472,1.0,82.875,,542.8660000000001,,-0.2,,,0.4,,0.0369019607843137,,16.071,,484.745,,378.066,7.0
1116,AS14.20,2014-04-25,707.3170003890989,2.0,60.263,,192.424,,0.5,,,0.25,,0.0437933055348103,,21.807,,488.702,,46.597,7.0
1117,AS14.20,2014-04-26,1290.6129994392386,,460.113,1.0,113.58,,0.5,,,0.75,,0.046111111111111,,122.576,,594.0090000000001,,,7.0
1118,AS14.20,2014-04-27,1501.0290005207064,,932.73,,132.16799999999998,,0.0,,59.635,0.0,,0.0178928571428571,,,,337.6390000000002,,38.161,6.8
1119,AS14.20,2014-04-28,2972.6559991836543,,399.017,,249.593,,0.0,,,0.2,,0.0566866746698679,561.0070000000001,200.39500000000004,,1130.8650000000002,,46.02,6.8
1120,AS14.20,2014-04-29,419.503999948502,,131.852,,163.942,,0.25,,,0.75,,0.0034722222222222,,18.071,,105.477,,,7.25
1121,AS14.20,2014-04-30,,,,,,,0.2,,,0.6,,,,,,,,,7.0
1122,AS14.20,2014-05-01,,,,,,,0.2,,,0.4,,,,,,,,,7.0
1123,AS14.20,2014-05-02,,,,,,,0.2,,,0.2,,,,,,,,,7.2
1124,AS14.20,2014-05-03,,,,,,,0.0,,,0.5,,,,,,,,,6.75
1125,AS14.20,2014-05-04,,,,,,,0.0,,,0.6666666666666666,,,,,,,,,7.333333333333333
1126,AS14.20,2014-05-05,,,,,,,0.0,,,0.0,,,,,,,,,7.0
1146,AS14.23,2014-03-22,6747.242002010348,,662.4300000000002,1.0,403.867,,0.0,,2821.547,1.0,,0.3713608957795003,,723.923,,1871.42,,294.72200000000004,7.0
1147,AS14.23,2014-03-23,36204.10500144957,1.0,26909.386999999988,,1069.0759999999998,21.202,-0.4,,274.31600000000003,1.0,,0.2179961524600134,,1164.8909999999998,,8325.709000000004,,66.582,7.0
1148,AS14.23,2014-03-24,11243.027001142504,,1270.9610000000002,,2697.490999999998,3.016,-0.2,,280.964,-0.2,,0.3554132307808778,,1131.0279999999998,,3689.192000000002,39.085,443.717,5.8
1149,AS14.23,2014-03-25,21481.4189991951,,,,2184.615,,-0.4,,256.963,0.6,,0.2749540512858404,,13265.386,,5755.286999999999,180.392,306.61799999999994,6.2
1150,AS14.23,2014-03-26,11393.936997413635,1.0,145.66899999999998,1.0,700.6869999999998,,-0.25,,85.333,1.25,,0.4050488549279553,179.902,2465.463,,6966.642000000003,22.086,841.1200000000001,7.0
1151,AS14.23,2014-03-27,9123.214999675754,,15.102,,1005.0189999999998,,0.75,,953.916,1.25,,0.3562184343434343,1684.809,4003.163000000001,,3732.495999999999,42.16,92.791,7.0
1152,AS14.23,2014-03-28,5532.185998201369,,,,237.62600000000003,,0.6,,,1.2,,0.4054120879120879,162.835,1032.578,,4366.891,6.021,51.548,7.0
1153,AS14.23,2014-03-29,10590.769999980928,,97.176,,1619.468,,0.25,,124.06900000000002,1.5,,0.3971758776890901,3467.0180000000005,692.3729999999999,,4979.601000000003,56.117,122.693,7.25
1154,AS14.23,2014-03-30,7674.735999107361,1.0,522.704,,782.5049999999999,48.304,0.0,,272.74600000000004,1.2,,0.4181943516042781,663.5580000000001,2285.7850000000003,,2910.908,,210.147,7.0
1155,AS14.23,2014-03-31,15913.595998764033,1.0,277.922,,2354.496,,-0.25,,7.025,1.5,,0.383014657192235,675.346,3680.247,,8950.416999999994,34.179,96.989,7.5
1156,AS14.23,2014-04-01,9203.440999031063,,201.21000000000004,,1097.685,35.176,0.0,,407.9570000000001,2.0,141.805,0.5112974987974988,126.497,716.3050000000001,,6127.288000000004,359.536,35.653,7.5
1157,AS14.23,2014-04-02,11304.200000286104,3.0,34.518,1.0,1484.9210000000005,22.09,0.5,,38.475,1.0,,0.4693480702055396,244.258,3291.494,,4949.537999999999,1204.9620000000002,90.07,7.0
1158,AS14.23,2014-04-03,14539.905001163484,1.0,50.619,,2095.516,4.011,0.5,,138.92,1.0,,0.3605606998977927,633.2760000000001,5385.856,,6108.804000000002,153.237,70.19,7.0
1159,AS14.23,2014-04-04,11953.04599952698,1.0,28.116,1.0,1311.7930000000003,,1.0,,,1.0,,0.5438427062553628,101.021,1668.727,,8742.767,55.262,9.152,7.0
1160,AS14.23,2014-04-05,6510.458999395371,1.0,,,493.636,,0.75,,13.523,1.0,,0.3916318101453476,422.999,298.165,,5175.979999999998,,170.357,6.5
1161,AS14.23,2014-04-06,13406.313003063204,5.0,199.814,,910.8159999999996,,0.0,,35.299,0.6,,0.3032808556039441,37.627,4011.523,,8068.376999999997,71.769,71.52,7.0
1162,AS14.23,2014-04-07,10270.581999778746,2.0,258.091,1.0,1382.885,,-0.25,,135.523,0.25,,0.382308226347741,,2797.851,,5334.361999999998,667.904,51.225,5.75
1163,AS14.23,2014-04-08,14280.335999727246,,770.5669999999999,,1037.227,29.157,0.2,,63.865,0.6,,0.2301178804855275,79.64099999999999,752.6189999999999,,4676.165000000001,127.947,103.987,6.6
1164,AS14.23,2014-04-09,9193.630001068115,,89.013,,326.126,,-0.4,,,1.2,,0.381734291349676,115.422,1175.57,,7386.368000000001,,99.89399999999998,7.2
1165,AS14.23,2014-04-10,22168.90200042724,,668.6260000000001,1.0,1651.3680000000004,2.006,0.0,,,0.8,,0.2841262132998891,12996.495,555.1619999999999,,5707.486,,200.458,7.0
1166,AS14.23,2014-04-11,11599.447999715809,4.0,24.367,,831.416,,0.4,,72.438,1.0,,0.345387364023241,724.596,,,9208.996,817.5950000000001,147.04,7.0
1167,AS14.23,2014-04-12,6615.891999483103,,142.86499999999998,,210.005,,-0.25,,300.455,1.0,,0.3283472785449071,602.51,1705.2679999999998,,3272.3650000000007,136.50000000000003,167.097,7.75
1168,AS14.23,2014-04-13,7623.857996940615,1.0,10.827,,514.242,,0.6,,146.002,1.0,,0.3625992063492063,18.832,2732.6269999999995,,4048.432,,145.47799999999998,7.2
1169,AS14.23,2014-04-14,12064.446997880945,,49.892,,1206.606,,,,205.014,,,0.2996068252948132,4719.8150000000005,17.261,,5660.478999999998,173.114,,
1170,AS14.23,2014-04-15,9824.825997829435,1.0,11.039,,2947.0299999999997,,0.0,,,1.0,1082.168,0.3192870679730575,901.718,43.211,,4146.797999999999,156.19,471.44,7.25
1171,AS14.23,2014-04-16,10167.08800029755,2.0,527.6940000000001,,935.236,,0.0,,,1.0,4233.241,0.3784666077105747,239.114,,,3774.469,312.53000000000003,143.656,7.4
1172,AS14.23,2014-04-17,12462.838999986649,,84.255,,1454.2830000000004,,1.0,,155.818,1.4,2132.851,0.479780409353968,356.74000000000007,238.248,,7747.833999999998,62.372,510.609,7.4
1173,AS14.23,2014-04-18,7498.495001316071,2.0,164.892,,456.465,166.96,0.4,,79.977,1.0,1189.424,0.3814604377104377,,294.24499999999995,,4506.261,6.017,170.247,7.6
1174,AS14.23,2014-04-19,2376.0099997520447,,,,173.94899999999998,16.059,0.0,,194.065,1.0,,0.3441558441558441,133.636,5.035,,1734.427,,134.006,7.75
1175,AS14.23,2014-04-20,6345.535001039504,1.0,598.4809999999999,,1437.6359999999995,7.056,0.5,,42.227,1.0,,0.5494297847746124,50.729,1253.589,,2613.609,,340.618,7.75
1176,AS14.23,2014-04-21,7331.516999483107,,43.31,,104.449,,-0.4,,8.454,1.0,,0.4115224636722278,,598.668,,6126.238,,187.417,7.2
1177,AS14.23,2014-04-22,20183.2620010376,3.0,34.539,,3657.213,8.265999999999998,0.2,,3.592,0.4,1835.055,0.3946185566427017,,684.4019999999999,,8586.115000000005,126.304,141.531,6.2
1178,AS14.23,2014-04-23,9881.775000333786,2.0,,,2862.224,,0.0,,876.8929999999999,1.0,1719.609,0.2371930137596862,287.45,485.254,,2822.6030000000005,5.013,698.304,7.0
1179,AS14.23,2014-04-24,11942.834001302725,1.0,994.51,1.0,670.1669999999999,,0.0,,98.24,1.0,2236.9820000000004,0.4980656877942016,3.008,94.265,,7530.946999999999,70.298,375.9860000000001,7.4
1180,AS14.23,2014-04-25,11193.504001379011,1.0,1297.2619999999995,,2603.498,11.041,-0.2,,142.21,1.2,1611.6750000000004,0.382158008243327,,39.42,,5335.803000000001,,95.531,7.8
1181,AS14.23,2014-04-26,6491.557001829148,2.0,40.959,,752.1120000000002,,-0.5,,63.158,1.0,4.013,0.4048643023643024,1.01,422.296,,5053.1810000000005,122.555,31.127,7.5
1182,AS14.23,2014-04-27,12532.979995727535,2.0,103.585,1.0,1780.6519999999998,10.091,-0.2,,119.858,1.0,,0.3673707506660292,,922.58,,7875.2759999999935,54.285,563.596,7.0
1183,AS14.23,2014-04-28,18749.942999124527,2.0,488.663,2.0,1176.819,11.099,-0.2,,37.465,1.0,5228.516,0.3717606811825966,1441.331,3193.836,,4890.993000000001,93.502,2186.399,7.6
1184,AS14.23,2014-04-29,7028.152000427246,2.0,314.343,,800.7239999999999,,-0.2,,0.111,1.2,,0.3735173556602129,,2059.393,,3311.8370000000014,,114.713,7.4
1185,AS14.23,2014-04-30,10908.680999994274,2.0,1460.1250000000002,,423.60300000000007,,-1.0,,14.065,1.0,,0.4425530783321395,,679.1220000000001,,8594.634999999998,,19.248,9.0
1186,AS14.23,2014-05-01,16494.09100198745,,437.29,,598.195,23.138,,,204.388,,,0.3654355127589001,,2260.682,,13099.3,92.087,4.018,
1187,AS14.23,2014-05-02,8933.061000585558,,,,610.815,,,,,,3079.0640000000003,0.3977781266309966,,493.955,,4481.6070000000045,288.995,,
1188,AS14.23,2014-05-03,2380.234000205993,,127.86400000000002,,228.22900000000004,,,,,,,0.5661706349206349,,29.68,,1993.055999999999,,,
1189,AS14.23,2014-05-04,2726.1770009994507,,20.568,,195.12500000000003,,,,,,,0.217948717948718,,139.99599999999998,,2370.0349999999994,,,
1190,AS14.24,2014-04-09,,,,3.0,,,,,,,,,,,,,,,
1191,AS14.24,2014-04-10,,7.0,,3.0,,,,,,,,,,,,,,,
1192,AS14.24,2014-04-11,,9.0,,1.0,,,,,,,,,,,,,,,
1193,AS14.24,2014-04-12,,2.0,,,,,,,,,,,,,,,,,
1194,AS14.24,2014-04-13,,5.0,,,,,,,,,,,,,,,,,
1195,AS14.24,2014-04-14,1140.1959996223457,6.0,,1.0,625.107,,1.0,,,1.0,,0.0349673202614378,,10.026,,453.58,,161.56900000000002,8.0
1196,AS14.24,2014-04-15,2460.195999860764,3.0,591.85,1.0,809.8079999999999,7.113,-0.6,,,0.75,,0.0777365819209039,,,,755.2520000000001,78.393,102.027,7.6
1197,AS14.24,2014-04-16,4514.380000114437,5.0,155.06,3.0,849.8870000000001,,-0.4,,,0.25,,0.0988649887431325,,,,2702.5270000000005,113.599,76.541,7.4
1198,AS14.24,2014-04-17,5463.269999265672,5.0,701.3050000000001,3.0,6154.633000000003,7.404,-1.5,,,0.25,,0.0438009895515452,,,,3035.3250000000003,,59.52,6.75
1199,AS14.24,2014-04-18,7768.733000040056,16.0,764.495,1.0,3984.248,4.048,0.4,,,0.8,,0.1621578124560861,,3.015,,3289.7110000000007,,77.82000000000002,7.0
1200,AS14.24,2014-04-19,4175.9269993305215,1.0,1228.7759999999996,1.0,567.912,,0.0,,,1.0,,0.0309915620560588,,,,2166.138,,40.62,7.25
1201,AS14.24,2014-04-20,3862.7320001125336,10.0,238.994,,1010.5419999999998,4.086,0.6,,,0.8,,0.1090277777777777,,,,7112.603000000001,,49.857,7.8
1202,AS14.24,2014-04-21,3926.053998947146,,1098.1149999999998,,394.55,37.24,0.5,,45.823,1.0,,0.0156728927203065,,,,2038.73,,31.639,7.5
1203,AS14.24,2014-04-22,3076.0670008659367,2.0,236.383,1.0,931.8610000000004,11.175,0.4,,,0.8,,0.0766593295230444,,92.419,,1811.021,,48.204,7.2
1204,AS14.24,2014-04-23,1905.5060000419628,3.0,246.926,,465.882,4.018,-0.25,,,1.0,,0.038353214849158,,,,1097.172,,45.045,7.5
1205,AS14.24,2014-04-24,6371.679999589922,11.0,346.604,,1321.8299999999997,54.440000000000005,-0.25,,,0.5,,0.0537885364995059,,,,4001.000000000001,,47.369,6.8
1206,AS14.24,2014-04-25,2518.2940008640294,9.0,112.449,1.0,1075.1699999999996,80.459,0.2,,,0.25,36.117,0.0664568248362065,,36.173,,958.739,58.276,63.941,6.2
1207,AS14.24,2014-04-26,1157.124001264572,5.0,21.188,5.0,502.719,6.041,0.8,,,1.0,,0.3513368312028612,,3.221,,274.986,291.6,56.551,7.6
1208,AS14.24,2014-04-27,1103.410999536514,,106.367,,397.2660000000001,,-1.0,,,0.75,,0.0659523518195497,,,,1253.7599999999998,,33.69799999999999,7.0
1209,AS14.24,2014-04-28,6149.630000352859,5.0,333.192,1.0,1659.46,22.672,0.4,,,0.6,19.223,0.0640181452353608,,42.321000000000005,,3933.48,,53.324,6.8
1210,AS14.24,2014-04-29,4964.63600063324,6.0,64.28399999999999,,1107.3869999999995,18.317,1.25,,,0.0,,0.0508062140207729,,34.18,,3795.1420000000007,,46.13100000000001,6.0
1211,AS14.24,2014-04-30,7848.391000509262,5.0,231.163,2.0,2864.059,12.356,0.0,,24.283,0.6666666666666666,36.37,0.1521727653179763,,161.998,,3758.7859999999982,,30.546,6.333333333333333
1212,AS14.24,2014-05-01,4160.105999946596,,386.353,,1766.575,,-0.8,,,1.0,,0.1159070254008328,,,,1161.2509999999995,,49.323,7.4
1213,AS14.24,2014-05-02,2124.881000280379,,559.8589999999999,,677.5940000000004,,-1.0,,5.015,1.0,,0.0742442660108813,,,,553.344,,51.377,7.0
1214,AS14.24,2014-05-03,3695.925000429153,1.0,,,1111.8219999999992,,-1.0,,167.169,1.0,373.503,0.0388064971751412,,4.022,,1985.619,,52.30200000000001,6.833333333333333
1215,AS14.24,2014-05-04,4252.372000455855,,22.098,,3850.213999999999,,-0.5,,570.168,1.0,51.786,0.1164755439508112,,,,1772.0069999999998,,41.382,7.5
1216,AS14.24,2014-05-05,3596.7060000896445,,325.121,,470.455,,-0.6666666666666666,,156.617,0.3333333333333333,,0.0904747879778751,,,,2541.14,,36.501,6.0
1217,AS14.24,2014-05-06,3243.630998849869,1.0,126.698,,2169.748,,,,179.859,,,0.1633714307453996,,,,1259.5550000000003,,,
1218,AS14.24,2014-05-07,5929.435001611705,,128.63,,1133.3810000000003,14.104,1.0,,,0.75,,0.0135513811833725,,,,3170.1219999999994,,81.05900000000001,7.0
1219,AS14.24,2014-05-08,3935.669001340868,2.0,170.914,1.0,1460.5739999999996,3.03,0.3333333333333333,,,1.0,,0.0918472680249848,,473.579,,1749.1639999999998,34.145,43.482000000000006,7.0
1220,AS14.24,2014-05-09,3467.6779999732967,2.0,,,867.2519999999998,3.205,-1.0,,,1.0,208.114,0.0837731818788647,,,,2293.4620000000004,,94.82999999999998,7.4
1221,AS14.24,2014-05-10,7138.256998777392,7.0,973.348,,5083.967999999999,3.085,-0.3333333333333333,,339.493,,,0.0906999385119902,,37.429,,4083.021,,25.385,7.0
1222,AS14.24,2014-05-11,2923.716998815535,,22.641,2.0,2491.6430000000005,,-1.0,,13.612,1.0,,0.0453281779400406,,,,1630.8760000000004,,48.338,7.25
1223,AS14.24,2014-05-12,10976.620000362387,1.0,599.6670000000001,,2272.0210000000006,15.946,-0.8,,,0.6,150.02700000000002,0.0939778741437274,,383.575,,5175.2570000000005,,54.341,7.0
1224,AS14.24,2014-05-13,5407.47499895096,2.0,93.593,,1634.3150000000005,22.11,-0.25,,,0.75,14.125,0.0542781378087958,,125.265,,3263.034,,48.437,7.5
1225,AS14.24,2014-05-14,6067.96900010109,7.0,512.613,1.0,2639.153,30.497,-1.0,,,-0.4,,0.0621717443315149,,141.609,,3261.033000000001,23.2,62.052,5.2
1226,AS14.24,2014-05-15,8698.70900130272,9.0,217.19100000000003,4.0,2112.834,,0.2,,,0.4,39.219,0.0544963045336923,,,,5518.207,,69.465,6.4
1227,AS14.24,2014-05-16,4695.734002113343,3.0,575.7579999999999,,717.0249999999999,5.029,0.0,,,1.0,,0.0218116482781469,,,,1739.3339999999998,,46.41199999999999,7.0
1228,AS14.24,2014-05-17,5039.252000570299,1.0,252.347,,2311.96,21.213,-0.4,,,1.0,,0.0300523034072386,,,,3430.6330000000016,,44.292,7.6
